text_clean,true_label,predicted_label,confidence,prob_negative,prob_positive
improve your quantity quality is perfect but quantity isn t you guys have increased the price of the dishes because of inflation understandable but the size of the chickens decreased i love bfc,negative,positive,0.9693796038627625,0.0306203942745924,0.9693796038627625
best sultan dine for kachchi so it is better to eat them without wasting money the amount of meat is one pitch which is very small which does not go with the price,negative,positive,0.9692864418029785,0.030713608488440514,0.9692864418029785
chicken was dry quantity of garlic aioli was very little compared to the price charged and was packaged badly so all of it ended up spilled all over the bag by the time it was delivered,positive,negative,0.9692550897598267,0.9692550897598267,0.03074498288333416
food good chicken piece differs badly,negative,positive,0.9692137241363525,0.030786242336034775,0.9692137241363525
burgers were bad each time the quality was so bad that i couldn t eat it the bread and the meat was not good either it was a kind of fraud on the customer,positive,negative,0.969046950340271,0.969046950340271,0.030953098088502884
very stingy with portion size but tastes good,negative,positive,0.9688056111335754,0.031194375827908516,0.9688056111335754
the food is very bad the inside is cold and the amount of meat is nothing the amount of sauce was less the burger was small but the prize was more,positive,negative,0.9687170386314392,0.9687170386314392,0.03128296881914139
pepsi pai nai kno ba dilen na kno,positive,negative,0.9684602618217468,0.9684602618217468,0.031539756804704666
rice ta are ektu better korle valo hoi,negative,positive,0.9682086110115051,0.031791310757398605,0.9682086110115051
quality is good,negative,positive,0.9681175351142883,0.031882405281066895,0.9681175351142883
they take a lot of time to prepare food had to wait for mins this is disappointing however food was full of flavours,positive,negative,0.9677529335021973,0.9677529335021973,0.03224710002541542
only tikke sather salaad ta onk baje,positive,negative,0.9674387574195862,0.9674387574195862,0.03256131336092949
meat was not good in kacchi borhani was worst,positive,negative,0.9673640727996826,0.9673640727996826,0.032635852694511414
the burger was very good but karian matter was fair,negative,positive,0.9673287272453308,0.0326712429523468,0.9673287272453308
although i have heard good reviews about herfy the crispy chicken burger made me sick i am still willing to try them out a few more times,negative,positive,0.9672513008117676,0.03274870663881302,0.9672513008117676
onara sob somoy jhol salad kom dey boila dewar por o akdom baje sobab,positive,negative,0.9671119451522827,0.9671119451522827,0.032888103276491165
chicken sandwich ekdom same as picture peyesi oneke picture dekhai ek rokom khabar dei arek rokom thnx for the fresh food,positive,negative,0.9670807123184204,0.9670807123184204,0.03291928023099899
amar ajke fever hoise chinta korlam set meal order kori order korsi khabar ashche kintu fever jonno mukhe ar taste nai ato mon kharap hoise,positive,negative,0.9666376113891602,0.9666376113891602,0.033362384885549545
i told them not to use onion and the food was totally onion free starts for that,positive,negative,0.9664201140403748,0.9664201140403748,0.03357982635498047
nothing is good there but faluda faluda is too good,negative,positive,0.966385543346405,0.03361443057656288,0.966385543346405
their nun was hard like metal and instead of salad they gave only runny curd,positive,negative,0.9663460850715637,0.9663460850715637,0.03365388885140419
chicken chaap is very dry and additional spices are too small in quantity,positive,negative,0.9662636518478394,0.9662636518478394,0.03373636305332184
the beef kabab is far too salty doesn t taste like bar bq tonite not the way it used to,positive,negative,0.9660409688949585,0.9660409688949585,0.033959031105041504
the quality of this food was not good only rice no meat no meat here the price of the food would have been rupees,positive,negative,0.9653627276420593,0.9653627276420593,0.034637343138456345
i gave normal grill and barbecued it with broth if i wanted to eat barbecue i would order it why did you give sweet things in jhal,positive,negative,0.965056836605072,0.965056836605072,0.03494318202137947
ordered glazed donut but they sent strawberry instead,positive,negative,0.9649410843849182,0.9649410843849182,0.03505896031856537
it was good but the mushroom was less than the other day still good,negative,positive,0.9648052453994751,0.0351947620511055,0.9648052453994751
burgers were good,negative,positive,0.9647570848464966,0.035242971032857895,0.9647570848464966
items were delivered wrong ordered doi but got firni,positive,negative,0.9647429585456848,0.9647429585456848,0.03525702282786369
chui jhal is waste of money kacchi was amazing,negative,positive,0.9646651744842529,0.035334791988134384,0.9646651744842529
value for money,negative,positive,0.9645951986312866,0.035404764115810394,0.9645951986312866
took the chicken combo burger had too much sauce but it tasted okay also the sauce had a very weird smell to it i m glad the drink was cold,positive,negative,0.9644656777381897,0.9644656777381897,0.03553437814116478
today the mutton piece was very small piece gosh is divided into pieces sultan dain wondered if it was really a piece of mutton,positive,negative,0.9644255042076111,0.9644255042076111,0.03557446599006653
very bad haleem,positive,negative,0.9644092321395874,0.9644092321395874,0.0355907678604126
vegetable ta clearly show kora uchit jate order deyar somoy amon order na deya hoy jaita keu kay na jemon korola baji,positive,negative,0.9643648862838745,0.9643648862838745,0.03563513979315758
their chicken fry chicken pop and chicken salad are good other items are bogus,negative,positive,0.9640476703643799,0.03595226630568504,0.9640476703643799
dom berani actu o valo cilo na akdom normal kawa o jasche na,positive,negative,0.9639556407928467,0.9639556407928467,0.03604435920715332
shob curry te black pepper beshi beshi deya i thought shudhu common gulay beshi ordered mushroom chicken fantastic ingredients but eto gol morich er overdose bhai ektu control,negative,positive,0.9638557434082031,0.03614421561360359,0.9638557434082031
packaging was worst they sent my coffee in polythene,positive,negative,0.9637246131896973,0.9637246131896973,0.03627531975507736
chicken pcs was not good whole bone there was no meat without curry,positive,negative,0.9634422659873962,0.9634422659873962,0.03655778244137764
kacha shandesh was not fresh got smelly after one day,positive,negative,0.9633907079696655,0.9633907079696655,0.036609336733818054
found a piece of cardamon in the sour flavored sauce which was about to ruin the whole meal not spciy at all,positive,negative,0.963200569152832,0.963200569152832,0.03679943457245827
shish tawook sandwich roll won t complete much about the taste but the size medium sized one costs almost tk which hardly fills your stomach they may increase the size and make the money worth,positive,negative,0.9631557464599609,0.9631557464599609,0.03684427589178085
every time everything is perfect but today the chicken had a sour taste which i didn t like and everything was good,negative,positive,0.9627441167831421,0.03725588321685791,0.9627441167831421
the mousse was trash,positive,negative,0.9626160860061646,0.9626160860061646,0.03738389164209366
i ordered cheese burger but i got regular burger,positive,negative,0.9625974297523499,0.9625974297523499,0.03740260750055313
tanada hoiye gece r sate chatni order korce oita dewa hoini r parcel dile packet a kom dewa hoi,positive,negative,0.9625455737113953,0.9625455737113953,0.03745439276099205
it s fun,negative,positive,0.9624757170677185,0.037524349987506866,0.9624757170677185
ato dari kore na ki,positive,negative,0.9624661803245544,0.9624661803245544,0.03753380849957466
i ordered full grill chicken with parathas but they gave me only one packet of sauce they could give me at least packets but overall food was good,negative,positive,0.9624502658843994,0.0375497005879879,0.9624502658843994
amr khub e prosnder akta restaurant joto bar khabar order korci potibar e vlo cilo,positive,negative,0.9622905254364014,0.9622905254364014,0.03770948573946953
akta chicken fry soho fried rice order disilam fried rice disen chicken fry den nai,positive,negative,0.9620926380157471,0.9620926380157471,0.03790733963251114
i have ordered from this outlet a couple of times and there is always something missing from my order,positive,negative,0.9619802236557007,0.9619802236557007,0.03801974654197693
he s good,negative,positive,0.9614168405532837,0.0385831855237484,0.9614168405532837
the bhaji was a bit sandy,negative,positive,0.9610216617584229,0.038978319615125656,0.9610216617584229
i ordered so much money and did not give a little salad but good,positive,negative,0.9609892964363098,0.9609892964363098,0.03901074454188347
it was tk order but there was full of goat bone and big size potatoes it s very disappointing although thanx for piece solid mutton,positive,negative,0.9607547521591187,0.9607547521591187,0.03924528881907463
